"H_Shannon","H_Renyi","H_Tsallis","H_Fisher","C_Shannon","C_Renyi","C_Tsallis","C_Fisher","Var_Shannon","Var_Renyi","Var_Tsallis","Var_Fisher","n","Model"
0.954867659129029,0.938522964011342,0.960937324655555,0.263187374730543,0.0456304118850099,0.0203576857186585,0.0208438800123274,0.00570884897369272,0.07898665508962,0.0161966913019663,0.054891057312529,3.27532905708887,"1000","ARMA22_M1"
0.951452759548526,0.934305924527317,0.958178131642138,0.252546102412015,0.0491443912743298,0.021905245760174,0.0224649409841473,0.00592106321268171,0.101323710083305,0.00467075291227799,0.0787602182353331,2.91620079260846,"1000","ARMA22_M1"
0.938814151761679,0.918847000587463,0.947973799027979,0.354662376692767,0.0619226679062165,0.0275096795252257,0.028381716861346,0.0106183600928501,0.0679320699965665,0.0339084709301836,0.0329529122428012,4.03364087180603,"1000","ARMA22_M1"
0.971521008051531,0.960163061878621,0.974933519730884,0.159159979575961,0.0288023774490016,0.012920919859947,0.0131196859964305,0.00214181676286123,0.0520794679061829,0.0142099437113836,0.0372134874844775,1.9789406272022,"1000","ARMA22_M1"
0.936964491571018,0.916674245194897,0.946528216773465,0.343164967618703,0.0638139074390531,0.0283386744613303,0.0292615999022681,0.010608828986803,0.0891972030943097,0.0173673731547664,0.0577386539804356,3.78202828211528,"1000","ARMA22_M1"
0.942739965245572,0.923953662767969,0.95136031625454,0.349932782500225,0.0582397624857363,0.0259089710346379,0.0266774924659104,0.00981261148822937,0.105406715622883,0.00621479270133197,0.0776026229496425,4.14199075000653,"1000","ARMA22_M1"
0.954571248077341,0.938235010626931,0.960749249257885,0.265854644953469,0.0459888434244607,0.0205176714173924,0.0210100211434317,0.00581380804186569,0.0885065463471731,0.0101951327774075,0.0656422449567678,3.50348888679699,"1000","ARMA22_M1"
0.942858435729186,0.923694469256638,0.951188803314525,0.311079501789623,0.0578025472595205,0.0257040245230586,0.026469120623978,0.00865653677568977,0.108395515934495,0.00944567665358939,0.0778890217087279,3.98058833691535,"1000","ARMA22_M1"
0.95256194897789,0.935883999755053,0.959211881048136,0.288048418790961,0.0481687083755814,0.0214815735884647,0.0220170241344634,0.00661164557457808,0.081150554836187,0.0116668905832489,0.0587368593719535,3.39547014940258,"1000","ARMA22_M1"
0.945830603160129,0.926997636037294,0.953371589809946,0.338066754527759,0.0545770715716754,0.0242799501716305,0.0249707375679892,0.00885465467820092,0.0770830235396952,0.0195223789533883,0.0508654694414898,3.82634557840207,"1000","ARMA22_M1"
